latitude,longitude,elev,ilplat,ilplng,iso
36.4067,138.5225,8425,36.0208,138.3592,45.2631
6.6042,73.0083,62,6.9608,73.2092,45.2625
37.0817,-81.4133,4710,36.6792,-81.4950,45.2575
48.3717,-119.0608,6774,48.7758,-119.1325,45.2543
16.6667,112.7325,39,16.8317,112.3442,45.2537
64.4167,33.9442,672,64.0742,33.4433,45.2535
64.3858,119.9792,711,64.0517,120.5083,45.2531
6.6033,73.0100,62,6.9608,73.2092,45.2525
52.2017,-64.6842,2828,52.2142,-65.3458,45.2523
38.7542,-76.0233,104,38.6617,-76.5300,45.2512
66.5683,170.1558,3438,66.8283,170.9425,45.2480
53.6733,24.8300,685,53.4325,25.3800,45.2457
-0.1767,-62.8925,223,-0.1542,-62.4867,45.2457
-23.6567,128.1658,1837,-23.9958,128.4133,45.2437
60.3583,65.9500,272,60.2958,66.7592,45.2436
9.5083,-13.8067,511,9.7467,-13.4717,45.2430
60.1767,71.8475,328,60.2375,72.6542,45.2405
3.6733,18.7633,1502,4.0725,18.8525,45.2365
64.1958,25.5250,597,63.9458,26.2550,45.2342
51.3567,47.7233,390,51.4242,48.3642,45.2338
61.9683,64.3200,600,61.7542,63.5900,45.2335
1.1358,116.1733,6562,1.5150,116.0208,45.2307
36.8867,-117.4558,8953,36.6083,-117.8258,45.2305
-3.9417,-63.5925,275,-4.2442,-63.8667,45.2291
54.5617,91.9375,3845,54.6558,92.6183,45.2235
64.6458,30.5342,958,64.2408,30.5867,45.2214
-26.4617,125.5850,1735,-26.1025,125.8000,45.2177
66.5692,170.1550,3438,66.8283,170.9425,45.2168
53.6675,136.3008,3431,54.0525,136.0817,45.2127
53.7892,-64.2767,2043,53.4783,-64.7167,45.2103
-7.1075,25.1492,3418,-7.2942,24.7850,45.2094
47.5025,110.4400,5446,47.8708,110.1850,45.2076
33.6017,-105.3433,10201,33.4008,-105.7667,45.2056
32.9633,-107.2308,7565,33.0367,-107.7067,45.2056
24.3108,18.2550,1587,23.9150,18.1467,45.2044
-18.0233,33.5583,4465,-18.0350,33.1317,45.1973
15.3867,-86.0467,5682,14.9967,-85.9217,45.1953
13.5492,-8.0075,1614,13.2350,-7.7408,45.1916
30.9942,117.5333,2109,30.5892,117.5867,45.1904
11.0083,-2.2575,1243,10.9350,-2.6642,45.1819
63.3700,-103.1342,1430,63.0433,-103.6658,45.1811
11.7792,-71.8142,2142,12.1117,-71.5733,45.1776
32.8725,10.3150,2099,33.2692,10.2050,45.1757
-80.5667,-21.1208,5374,-80.6600,-23.5342,45.1742
-28.1258,-57.7617,390,-27.8833,-57.3925,45.1731
52.2683,127.1958,1141,52.4983,127.7425,45.1724
-28.8467,-57.5558,370,-29.1408,-57.8767,45.1711
-6.6125,-67.3317,515,-6.6233,-67.7400,45.1708
69.5975,174.5717,2234,69.3642,173.6283,45.1707
14.8933,-10.0958,1469,14.6850,-10.4567,45.1698
5.3833,16.0175,3044,5.7908,15.9900,45.1657
60.3900,76.4108,364,59.9875,76.3142,45.1641
77.7125,-20.3192,2683,77.3092,-20.4633,45.1630
44.3125,-89.3683,1320,44.7067,-89.5067,45.1611
-15.4067,-72.1667,18586,-15.7100,-71.8850,45.1598
59.4800,145.4275,4809,59.7683,144.8650,45.1597
13.4817,120.4025,4987,13.3950,120.8100,45.1586
23.0267,102.8825,9658,22.6283,102.7883,45.1585
-4.8642,-54.3775,1561,-5.1508,-54.0875,45.1566
65.3058,-21.9858,3028,64.9867,-21.3933,45.1558
46.8917,-111.7392,7980,46.5667,-111.3850,45.1466
51.3583,47.7242,390,51.4242,48.3642,45.1454
35.9967,-114.6117,5445,36.2058,-114.1817,45.1440
-33.5333,118.2392,1354,-33.1317,118.1608,45.1422
42.4092,130.2792,3723,42.3300,129.7417,45.1380
35.2867,45.3033,6059,35.5933,45.6300,45.1376
30.4642,117.8183,4403,30.1650,118.1367,45.1364
51.3558,47.7250,390,51.4242,48.3642,45.1356
4.6883,12.5533,2821,4.2925,12.4542,45.1336
60.2250,-120.3558,2598,60.5825,-119.9708,45.1320
-11.6767,-49.8733,977,-11.9508,-49.5667,45.1295
15.9208,95.2717,65,16.3108,95.1483,45.1287
-19.8567,-157.6917,111,-20.0025,-158.0942,45.1261
59.2025,128.0142,2217,58.9525,127.3950,45.1256
-32.4933,26.8792,6617,-32.3542,26.4283,45.1246
2.8800,100.5667,65,2.6217,100.2525,45.1245
60.3592,65.9525,272,60.2958,66.7592,45.1211
-10.3933,35.9258,5059,-10.7250,35.6858,45.1200
-19.4217,-49.5900,2496,-19.4867,-49.1658,45.1165
-4.3333,-41.4292,2759,-4.1592,-41.0617,45.1150
38.9708,36.3167,8631,38.7767,36.7733,45.1124
-6.2617,-62.4908,272,-6.4608,-62.8467,45.1109
53.7767,131.3275,5009,53.9033,130.6767,45.1021
2.7958,20.5917,1679,3.1075,20.8533,45.0987
60.3392,152.5033,5416,60.5717,151.8325,45.0985
-16.0175,-145.9183,45,-16.1575,-146.3142,45.0942
65.3725,-123.0492,1837,65.7292,-122.5892,45.0909
22.0425,33.6058,2555,22.1700,34.0208,45.0887
-11.7658,38.8767,2129,-11.3650,38.9517,45.0877
6.7292,-5.0850,1778,6.3725,-4.8875,45.0870
49.2350,-75.6850,1706,49.0008,-75.1808,45.0853
56.0250,127.0842,5616,56.2717,126.5092,45.0727
-1.2525,-59.4542,918,-0.9325,-59.7050,45.0705
4.4850,28.9967,3149,4.7542,29.3017,45.0692
38.1183,-88.6392,620,38.4733,-88.8892,45.0680
55.9925,-109.4275,2214,55.5933,-109.5467,45.0670
19.3650,-70.1550,3198,19.5242,-70.5500,45.0659
5.3608,-8.9175,984,5.3858,-8.5117,45.0648
12.9075,26.3467,2427,13.1750,26.0333,45.0646
54.4675,43.2308,698,54.0725,43.3825,45.0644
30.5117,73.9350,666,30.2100,74.2492,45.0626
-3.8025,55.6650,62,-4.2100,55.6617,45.0623
-39.7950,176.8717,2076,-39.7267,176.3533,45.0606
-26.4617,125.5883,1735,-26.1025,125.8000,45.0605
-75.6083,160.8125,5951,-75.9150,159.7458,45.0558
37.8442,99.6333,15469,38.2050,99.8683,45.0547
68.5408,-88.5300,623,68.3000,-89.4108,45.0522
66.3867,161.8958,3704,66.0242,161.4542,45.0516
38.7592,20.9958,5213,39.0783,21.3167,45.0516
6.8525,-8.4808,1916,6.5467,-8.7500,45.0505
-2.6592,20.8908,1811,-3.0533,20.9933,45.0505
-1.3092,-65.7408,298,-1.0258,-66.0317,45.0466
56.4817,69.4058,449,56.1483,68.9933,45.0465
-29.5492,145.2933,583,-29.1558,145.1767,45.0459
9.0333,34.1458,6841,8.9225,34.5400,45.0444
-2.1992,-45.7600,377,-2.2850,-46.1558,45.0417
61.8025,5.8225,5479,61.7342,6.6633,45.0403
1.8058,-70.4033,915,1.5642,-70.0775,45.0394
-20.8783,135.4133,1912,-21.0792,135.0367,45.0394
43.9700,-119.4967,7163,44.3375,-119.2592,45.0387
71.1500,89.0450,600,70.9092,88.0492,45.0380
20.8133,86.8767,72,21.0417,86.5183,45.0379
10.1758,106.6933,164,10.3583,107.0608,45.0367
54.5842,139.2275,1154,54.2825,138.7650,45.0365
17.3350,-3.3250,994,16.9542,-3.4742,45.0363
6.2308,-4.4850,1555,6.3700,-4.8675,45.0353
52.8267,82.1683,964,52.5467,81.6875,45.0346
-21.6717,120.5992,1732,-22.0258,120.3850,45.0328
42.3867,-76.6692,2099,42.4925,-76.1408,45.0320
52.6033,-59.3700,1938,52.9783,-59.6208,45.0313
23.9633,113.5225,3861,24.3633,113.6017,45.0288
66.6700,-83.4125,1184,67.0733,-83.4600,45.0283
0.9767,126.1375,508,1.2975,126.3867,45.0282
21.3792,-9.3050,1414,20.9725,-9.3092,45.0280
-3.7100,130.7900,2440,-3.3908,130.5383,45.0267
31.6242,92.6858,18339,31.3158,92.9942,45.0257
54.6500,49.7267,646,54.3242,49.3150,45.0255
-19.1967,137.6950,905,-18.7950,137.6275,45.0255
61.7792,63.4333,764,62.0917,62.8900,45.0197
38.2958,108.0750,4842,38.7008,108.0483,45.0179
34.8708,-99.2942,2411,34.8400,-98.8033,45.0159
68.9525,156.8658,308,68.5817,157.3050,45.0154
-28.2317,115.1317,1056,-27.9750,115.4867,45.0118
-25.4908,123.7250,1738,-25.2208,124.0592,45.0117
-74.8892,-22.9208,157,-74.9717,-21.4033,45.0078
-16.7750,49.1167,3946,-16.8300,48.6983,45.0063
-13.3458,-44.9783,2562,-13.4617,-45.3767,45.0052
63.2508,71.0208,524,63.3775,70.1683,45.0049
12.6367,35.6617,2798,12.4492,36.0292,45.0045
-6.7033,-53.3925,1932,-7.1100,-53.4075,45.0035
-31.4575,119.4983,1607,-31.7917,119.2292,45.0009
28.0633,-111.1192,2887,28.4192,-110.8983,44.9980
43.2192,145.4208,311,42.9883,144.9667,44.9950
-1.6033,138.7333,990,-1.9875,138.6000,44.9950
-11.0500,35.5083,5360,-11.1142,35.1017,44.9949
42.9583,97.3375,5590,43.3550,97.4492,44.9945
39.5850,-115.8183,10614,39.2408,-115.5425,44.9933
35.8375,47.6842,8251,35.7167,47.2092,44.9918
30.9650,-8.4433,11873,31.0558,-7.9842,44.9893
5.3850,16.0175,3044,5.7908,15.9900,44.9818
-21.7475,147.0825,1145,-21.4350,146.8050,44.9789
-5.9742,15.7925,3261,-6.3167,16.0117,44.9780
20.4092,41.1450,8451,20.7033,40.8475,44.9776
59.2183,-120.5575,2391,59.0217,-121.2433,44.9772
52.8275,82.1658,964,52.5467,81.6875,44.9765
-5.6217,-43.2292,1266,-5.9958,-43.3883,44.9753
71.1508,89.0408,600,70.9092,88.0492,44.9718
23.6600,113.8158,3845,23.9633,113.5225,44.9679
21.1692,32.4075,2575,21.2342,32.8350,44.9668
61.7100,-48.5883,5390,61.6683,-47.7433,44.9667
7.6833,-78.1525,4993,7.7108,-77.7458,44.9665
-28.4075,19.7425,3297,-28.7975,19.6158,44.9642
16.3617,-10.5800,1459,16.7175,-10.3767,44.9631
51.3742,41.9008,616,50.9950,41.6783,44.9610
55.2083,69.6400,492,54.8983,69.1892,44.9571
-14.6550,-57.1633,1843,-14.8417,-56.7925,44.9550
38.1192,-88.6400,620,38.4733,-88.8892,44.9517
49.9283,-6.3042,167,50.0650,-5.7142,44.9515
68.5858,65.1192,1036,68.4967,66.1925,44.9510
70.1725,-124.7292,298,69.7708,-124.8217,44.9502
61.5342,75.7317,367,61.4067,76.5317,44.9487
43.7983,59.0150,278,43.5925,58.5350,44.9481
48.7358,126.0017,1893,49.0633,126.3608,44.9439
21.4833,15.5825,3507,21.4258,16.0117,44.9374
54.4675,43.2400,698,54.0725,43.3825,44.9372
17.8133,105.6800,6578,18.1342,105.4200,44.9369
54.1383,117.7008,6030,53.7517,117.5042,44.9335
54.4667,43.2342,698,54.0725,43.3825,44.9271
53.0417,37.5342,954,53.4433,37.4675,44.9232
17.9825,102.0175,3205,18.3267,101.7925,44.9207
16.7292,-2.9092,954,17.0825,-2.7017,44.9192
-80.1292,-73.8075,439,-80.2833,-75.9917,44.9192
-24.0942,120.2108,2280,-24.4567,120.0125,44.9178
-14.6542,-57.1625,1843,-14.8417,-56.7925,44.9176
41.8408,42.6633,9288,41.4492,42.5292,44.9141
40.5267,-6.2217,5692,40.3058,-5.7783,44.9125
18.6783,8.2783,5160,18.9558,8.5892,44.9104
-23.9292,129.2758,1981,-23.6058,129.5417,44.9070
-74.6483,-22.3583,157,-74.9542,-21.3617,44.9057
5.2383,29.1067,2516,4.8867,29.3092,44.9050
45.2375,-74.8758,426,45.6333,-74.9908,44.9044
75.2842,86.2342,223,74.9325,86.9942,44.9034
-9.5575,152.4567,269,-9.2025,152.6550,44.9026
55.1633,38.0067,774,55.2342,37.3125,44.9004
37.7375,-86.0425,1020,37.3558,-85.8742,44.8965
17.8875,-97.5350,9603,17.5058,-97.6783,44.8948
66.4975,67.3325,442,66.7358,66.5158,44.8946
-13.4533,37.5392,3730,-13.7275,37.2333,44.8944
10.9975,-2.2583,1243,10.9350,-2.6642,44.8931
55.2092,69.6367,492,54.8983,69.1892,44.8922
-13.3467,-44.9792,2562,-13.4617,-45.3767,44.8920
-6.1842,17.0900,3225,-6.5667,17.2258,44.8896
51.3725,41.9050,616,50.9950,41.6783,44.8892
9.2675,24.7783,3264,8.9350,24.5442,44.8885
58.0350,85.5733,557,58.0900,86.3267,44.8884
56.5900,-106.7308,2060,56.9433,-106.3775,44.8881
-6.3292,21.0842,2529,-6.0308,20.8092,44.8863
19.3992,11.2875,1486,19.2008,11.6600,44.8858
68.2617,82.5542,547,68.6283,83.0050,44.8842
38.4750,84.7883,4124,38.0742,84.8558,44.8839
-2.8817,133.2533,639,-3.1167,133.5825,44.8811
44.6817,62.6133,337,44.8900,63.0992,44.8809
-23.9300,129.2775,1981,-23.6058,129.5417,44.8793
-3.8042,55.6658,62,-4.2100,55.6617,44.8788
19.9575,122.1442,419,20.2633,121.8625,44.8762
52.0192,72.2317,1286,51.6858,72.5983,44.8755
16.6750,52.9592,4570,16.7183,52.5408,44.8745
68.6900,-121.6842,2660,69.0758,-122.0000,44.8741
24.0967,-110.1283,4134,23.7258,-109.9508,44.8727
52.8267,82.1650,964,52.5467,81.6875,44.8722
-2.1008,31.4875,5439,-1.9942,31.0983,44.8722
76.5808,-94.1592,1814,76.8283,-95.5358,44.8687
-81.6492,167.9983,177,-81.5383,165.3567,44.8675
21.6908,4.5317,3090,21.4283,4.8617,44.8674
4.1858,27.0233,2634,3.7925,26.9242,44.8667
51.3550,47.7292,390,51.4242,48.3642,44.8657
48.8992,115.5608,3156,48.8442,116.1667,44.8627
30.7925,130.3050,2214,30.4250,130.5008,44.8625
27.9867,102.5642,12037,27.6275,102.3542,44.8591
24.5342,-12.1525,1646,24.8908,-12.3625,44.8591
-5.6225,-43.2300,1266,-5.9958,-43.3883,44.8546
59.7192,-97.5183,1095,59.7508,-98.3133,44.8537
1.4467,101.6950,242,1.0842,101.5142,44.8516
-9.5583,152.4592,269,-9.2025,152.6550,44.8508
68.2183,141.6592,5695,68.4058,140.6975,44.8496
3.0175,115.2700,6538,3.4175,115.3367,44.8469
49.8017,-77.5267,1496,49.6275,-76.9658,44.8458
70.1717,-124.7333,298,69.7708,-124.8217,44.8453
6.3817,41.6050,5150,6.7450,41.4250,44.8412
60.0392,-1.2908,961,60.1350,-2.0733,44.8380
61.2850,-73.6317,2156,61.6408,-74.0242,44.8364
-19.5883,119.1000,39,-19.9933,119.1008,44.8341
-6.1850,17.0892,3225,-6.5667,17.2258,44.8338
-1.2525,104.3008,127,-0.8608,104.4050,44.8329
55.1642,38.0058,774,55.2342,37.3125,44.8313
-23.9967,124.0242,1538,-24.0450,124.4617,44.8301
39.7975,34.8342,5544,40.0717,35.2192,44.8290
27.7875,70.6358,564,27.3833,70.6167,44.8271
-28.2308,115.1333,1056,-27.9750,115.4867,44.8267
16.7492,1.2292,1341,16.6900,1.6450,44.8264
-16.5683,133.3608,931,-16.6125,132.9433,44.8208
64.0967,168.9933,3553,64.4775,169.2900,44.8207
-22.1658,120.8542,1814,-22.4892,120.5925,44.8179
16.6692,112.7292,39,16.8317,112.3442,44.8168
-21.1492,133.8767,2063,-21.5083,134.0758,44.8146
24.8467,29.9025,1279,24.8425,29.4592,44.8131
24.8300,43.3083,4274,24.5933,42.9492,44.8105
55.8000,45.1175,767,55.7425,44.4108,44.8104
-23.9983,124.0242,1538,-24.0450,124.4617,44.8082
-21.6042,-44.5767,5164,-21.9992,-44.6708,44.8082
-12.8392,48.5742,807,-12.6183,48.9200,44.8041
41.0000,50.0000,-95,40.7842,49.5508,44.8026
-14.6533,-57.1608,1843,-14.8417,-56.7925,44.8016
51.8783,-57.7175,1811,51.6175,-58.2117,44.7993
-13.3442,-44.9808,2562,-13.4617,-45.3767,44.7986
-44.8042,170.3258,6591,-44.7458,169.7658,44.7975
68.6908,-121.6833,2660,69.0758,-122.0000,44.7944
75.7167,152.4617,236,76.1133,152.7108,44.7928
-26.4983,30.0283,6040,-26.1325,30.2192,44.7871
-73.7867,-102.3625,1043,-73.9558,-101.0533,44.7829
-4.6858,149.5125,1259,-4.8933,149.1658,44.7824
-8.1267,37.4825,1715,-8.4358,37.7450,44.7818
36.5400,26.3075,1581,36.8975,26.0750,44.7810
3.5425,22.8583,1909,3.1500,22.7592,44.7786
44.4850,47.5050,-65,44.7992,47.1517,44.7729
16.6683,112.7283,39,16.8317,112.3442,44.7726
-8.0408,14.6292,3717,-7.9933,15.0325,44.7721
27.3958,2.5675,1515,27.7833,2.4392,44.7703
42.0342,-70.0542,167,41.9342,-70.5775,44.7687
27.3942,2.5608,1515,27.7833,2.4392,44.7664
11.7467,4.0058,997,11.8900,4.3900,44.7664
46.9092,135.6958,3402,46.8733,136.2808,44.7608
51.2642,117.8200,4635,50.9483,118.2158,44.7568
17.1508,98.8450,5321,17.4417,98.5525,44.7559
31.3375,87.3742,20000,31.3108,86.9050,44.7534
51.7833,9.5967,1909,51.8467,10.2375,44.7505
52.9275,86.3058,1991,52.6042,86.7000,44.7496
-29.5617,-56.1708,659,-29.9008,-55.9200,44.7476
32.8775,10.3200,2099,33.2692,10.2050,44.7460
10.1925,-4.8575,1213,9.9567,-5.1892,44.7450
47.5208,86.6783,5180,47.1925,86.3358,44.7442
18.0133,13.7167,1715,18.2925,14.0225,44.7433
59.6167,72.1475,347,59.2217,72.2900,44.7413
18.0483,-2.0983,1079,18.4525,-2.0908,44.7411
-14.4442,-70.9625,17953,-14.0725,-70.7992,44.7398
-26.7292,125.0850,1610,-26.5725,125.4992,44.7391
24.3542,-7.1617,1348,24.4800,-7.5808,44.7388
74.8175,107.8392,2089,75.1417,108.7483,44.7377
-1.5783,20.8125,1594,-1.9750,20.7333,44.7368
66.0250,74.2275,291,65.8233,75.0767,44.7327
-14.9892,-75.2500,5820,-14.8708,-74.8525,44.7242
27.3950,2.5625,1515,27.7833,2.4392,44.7220
12.7708,14.1417,987,12.9125,13.7558,44.7195
-15.4392,-73.8767,15108,-15.3158,-73.4800,44.7187
40.0967,-1.0250,6621,40.3900,-0.6650,44.7127
31.4867,130.8183,4055,31.8825,130.9083,44.7127
-12.5950,16.3325,6315,-12.3442,16.0100,44.7113
22.2425,-102.1208,8684,22.2958,-102.5508,44.7103
-15.0983,-148.1775,45,-15.2175,-147.7800,44.7101
47.4825,103.7250,6361,47.1842,104.1217,44.7094
57.0783,109.0317,5498,56.7408,109.4292,44.7090
67.6783,65.9958,4386,68.0617,65.6850,44.7080
57.4933,126.8633,6289,57.5267,127.6067,44.7080
-32.5100,133.3050,255,-32.1108,133.2383,44.7077
65.5842,120.9258,797,65.9600,120.5858,44.7074
44.3558,142.0317,3330,44.6608,142.3983,44.7071
-6.2733,26.9525,2824,-6.6575,26.8267,44.7060
33.2150,66.5658,13467,33.4667,66.9408,44.6963
68.1583,168.8292,5406,67.7625,168.9950,44.6929
20.7033,35.0600,2988,21.1050,35.0175,44.6900
59.3083,65.1792,341,59.0317,65.7450,44.6891
4.1842,27.0233,2634,3.7925,26.9242,44.6880
44.4133,111.6500,3979,44.7233,112.0083,44.6868
47.6217,-114.8250,7464,47.2600,-114.5667,44.6831
1.7950,11.4750,3028,1.8308,11.0750,44.6817
-27.1400,-59.3817,298,-26.9308,-59.7667,44.6816
68.2983,-100.0708,98,68.3458,-98.9950,44.6810
26.8475,-77.4942,82,26.5842,-77.1542,44.6747
-9.6592,-53.8708,1666,-9.8042,-54.2508,44.6739
27.2767,90.3792,15734,27.6758,90.3158,44.6728
60.2275,-120.3475,2598,60.5825,-119.9708,44.6710
9.0700,1.7325,2011,9.3242,1.4167,44.6650
-8.7642,-65.3817,807,-9.0117,-65.0608,44.6604
49.2500,-59.0000,544,49.1058,-58.4283,44.6578
20.8017,-17.0500,111,21.2050,-17.0475,44.6567
-27.5792,123.3075,1863,-27.6900,122.8725,44.6545
11.4700,28.6967,2188,11.4625,29.1058,44.6527
59.0283,120.9275,2119,59.3542,120.4725,44.6520
27.6275,-103.9050,7906,27.2658,-103.7058,44.6518
51.2717,-124.5683,10820,51.3267,-125.2025,44.6513
-3.5117,-67.7567,387,-3.7492,-68.0817,44.6473
58.2775,76.5483,436,58.0467,77.1683,44.6435
40.7300,13.8950,2582,40.8267,14.4083,44.6435
41.3625,15.1567,3776,41.3750,14.6233,44.6426
63.6208,-98.3217,987,63.3592,-99.0000,44.6418
-23.3292,120.0208,2621,-23.2700,119.5892,44.6409
51.5508,109.8333,5091,51.1508,109.8833,44.6388
31.2983,60.0450,6912,31.6933,59.9542,44.6388
51.6642,15.8175,774,51.2642,15.7675,44.6383
1.3417,128.3983,3894,0.9683,128.2458,44.6339
29.7658,82.7517,22503,29.3758,82.6375,44.6225
69.2025,-143.8017,8976,69.2775,-144.9092,44.6182
15.3850,109.1267,518,15.2600,108.7317,44.6157
-3.8783,-58.8158,216,-4.2258,-58.6117,44.6151
48.8608,46.4275,124,49.1517,46.8475,44.6130
-7.9358,-69.7875,780,-8.1467,-70.1325,44.6089
33.6000,-89.3192,670,33.2258,-89.1433,44.6062
-19.0800,126.5375,1341,-18.9450,126.9367,44.6039
23.7683,-1.4575,1036,23.6700,-1.8817,44.6029
-33.0617,23.7167,5121,-33.4600,23.7825,44.6029
22.6158,-83.7825,1968,22.7008,-83.3583,44.6007
76.6392,-90.0042,2007,76.6933,-88.2883,44.6005
56.9258,-123.8175,8713,57.3000,-124.0800,44.6002
13.0917,0.7917,1194,13.4742,0.6617,44.5999
66.5642,-18.0175,357,66.1725,-18.2192,44.5980
-9.8083,-39.1033,2427,-10.1392,-39.3358,44.5971
58.2683,76.5375,436,58.0467,77.1683,44.5966
63.8375,29.4417,964,63.9192,30.3300,44.5950
64.9542,-144.6817,5865,64.7442,-143.8817,44.5938
69.8125,142.3717,3093,69.9742,141.3092,44.5900
-35.0242,137.2700,357,-34.7950,137.6708,44.5897
8.9325,-8.4800,4028,8.8533,-8.8775,44.5892
23.3992,16.1392,2604,23.0275,16.3067,44.5890
-23.7458,-67.5400,19304,-23.3650,-67.6817,44.5889
-9.8050,-72.1508,1515,-10.1875,-72.2792,44.5854
32.2442,6.3250,669,32.1125,6.7717,44.5836
10.1233,42.9575,6161,9.7308,42.8650,44.5823
-2.3650,-53.5325,633,-2.5317,-53.8975,44.5815
31.0592,-107.1208,6135,31.0092,-107.5842,44.5804
15.1900,100.9642,2089,15.0575,101.3558,44.5797
32.2633,-113.5425,2950,32.4100,-113.1017,44.5759
61.3242,147.3800,6062,61.5108,146.6417,44.5752
68.9442,146.9458,1315,69.3208,146.5717,44.5741
44.4142,111.6508,3979,44.7233,112.0083,44.5732
27.3958,2.5600,1515,27.7833,2.4392,44.5664
19.9058,-3.3467,1000,20.0325,-2.9425,44.5664
-17.0750,-59.5692,2903,-17.3717,-59.2858,44.5650
23.1892,-0.3008,1190,23.0383,0.1025,44.5649
61.4883,29.2167,557,61.6650,29.9692,44.5602
26.2908,72.9600,1299,26.6808,73.0692,44.5602
69.3658,147.1167,1692,69.4458,148.2283,44.5581
10.1942,-4.8608,1213,9.9567,-5.1892,44.5569
57.9417,157.6617,1607,57.8167,156.9483,44.5538
-20.5300,129.9175,1443,-20.2392,129.6225,44.5533
22.8558,98.4742,7319,22.6433,98.1058,44.5531
-3.3858,121.5575,7943,-3.6483,121.2533,44.5508
15.7042,42.3850,95,15.6042,42.7875,44.5506
3.5525,22.8617,1909,3.7017,23.2342,44.5499
49.6950,131.2217,3182,49.4017,131.6408,44.5480
76.3158,100.4000,416,76.0842,99.0383,44.5448
11.9417,-2.6875,1377,12.3258,-2.5650,44.5402
48.2300,68.2683,1827,48.5483,67.9033,44.5396
49.8400,105.7792,4744,49.5058,105.4392,44.5388
10.1950,-4.8625,1213,10.2450,-5.2658,44.5359
21.0167,5.2725,2526,21.0233,5.7008,44.5342
-33.4117,147.3375,1574,-33.5817,147.7717,44.5340
5.4233,18.3392,2316,5.0208,18.3525,44.5339
63.0200,102.9708,2634,63.2575,103.6808,44.5294
64.3692,-104.0850,1227,64.4125,-105.0025,44.5288
40.4992,-114.2958,9610,40.5525,-114.8167,44.5287
45.0708,-96.9333,2080,45.4542,-97.0983,44.5278
-10.6317,142.6592,534,-10.6850,142.2558,44.5222
41.6075,113.3558,5853,41.2067,113.3600,44.5190
16.3933,95.3158,85,16.5692,94.9408,44.5184
58.9283,110.3683,2020,58.8625,109.6067,44.5170
-21.9533,150.6892,633,-22.3458,150.5958,44.5158
67.7675,77.4933,147,67.4183,78.0000,44.5133
24.8275,43.3067,4274,24.5933,42.9492,44.5121
-6.9142,156.0783,1794,-6.6358,155.7875,44.5091
30.7258,62.8425,2555,30.9533,63.2258,44.5071
60.8275,-0.8400,932,60.5450,-1.4158,44.5059
15.3842,109.1258,518,15.2600,108.7317,44.5022
25.5450,98.3008,12198,25.9000,98.5083,44.5002
44.0000,50.0000,-95,44.3333,50.3083,44.4973
78.7500,20.8692,2299,78.7442,18.8275,44.4965
62.9242,-63.6942,715,63.2842,-64.0750,44.4958
18.6575,13.9642,1768,18.6842,14.3850,44.4948
76.6392,-90.0000,2007,76.6933,-88.2883,44.4942
66.4733,93.0758,3044,66.1975,93.7933,44.4928
-1.3958,-59.2808,918,-1.0983,-59.0117,44.4917
-33.0625,23.7183,5121,-33.4600,23.7825,44.4902
-6.8650,-58.1367,1043,-7.0092,-57.7608,44.4879
64.5650,26.4950,623,64.7400,27.3317,44.4876
17.6658,41.0267,19,17.7842,41.4275,44.4870
63.3125,91.0858,2001,63.7067,90.9458,44.4868
60.7858,-118.6792,1213,60.5250,-119.2950,44.4862
30.8267,87.7625,19360,31.1342,88.0617,44.4862
12.9508,101.7508,3343,13.0317,102.1525,44.4839
-21.4558,145.6133,1571,-21.0942,145.4267,44.4832
51.3542,47.7350,390,51.4242,48.3642,44.4823
45.5342,131.0233,2424,45.5900,130.4592,44.4800
52.3800,109.4892,5816,52.5442,108.8925,44.4788
-21.0583,-46.4225,4393,-21.4225,-46.2417,44.4760
54.7592,161.7667,4255,54.9492,161.1575,44.4747
45.2425,-74.8692,426,45.6333,-74.9908,44.4688
14.1750,6.3450,1853,14.4758,6.0717,44.4673
66.2108,106.6125,2444,66.5717,106.1892,44.4663
58.9675,-129.5167,7274,59.3450,-129.7692,44.4658
3.7983,-66.1700,5318,3.8525,-65.7733,44.4646
-8.8400,33.3683,9202,-9.1158,33.6625,44.4640
36.9742,-114.5008,7414,37.3350,-114.7183,44.4625
16.6717,112.7267,39,16.8317,112.3442,44.4623
8.6642,29.2792,1328,8.9317,28.9775,44.4608
-15.5325,-51.6717,1620,-15.7542,-51.3258,44.4591
-8.8683,-58.2608,1328,-8.9800,-57.8725,44.4586
-6.6900,118.2758,39,-7.0900,118.2358,44.4560
66.8475,-139.9042,4625,66.4642,-140.1800,44.4557
54.0883,72.3958,456,53.6908,72.3300,44.4545
65.2608,-162.8600,3395,65.1392,-163.7642,44.4542
16.6700,112.7258,39,16.8317,112.3442,44.4542
63.2717,142.4792,5275,62.8733,142.4358,44.4538
5.5683,37.2583,9101,5.9608,37.3450,44.4532
68.3183,-100.0708,98,68.3458,-98.9950,44.4522
33.7383,110.8125,6669,33.7775,111.2900,44.4517
-7.8825,-76.4592,6883,-8.1425,-76.7667,44.4516
-27.8508,125.6333,1529,-27.6217,125.2633,44.4499
31.6983,68.8950,9064,32.0933,68.9750,44.4489
10.1925,-4.8608,1213,9.9567,-5.1892,44.4486
-9.7417,-52.7183,1715,-9.3533,-52.8225,44.4474
-49.6083,68.8658,3992,-49.5808,69.4792,44.4465
39.9942,-120.6275,8372,39.5942,-120.6475,44.4457
-53.4217,-70.2217,1955,-53.8117,-70.0775,44.4430
37.5242,8.9250,1213,37.1433,9.0800,44.4424
